:TYPE,:START_ID,:END_ID,actions:string,known_action:string
EBEL_DRUGBANK_RELATION,12502,33542,antagonist,yes
EBEL_DRUGBANK_RELATION,22492,28961,agonist,yes
EBEL_DRUGBANK_RELATION,17781,39973,agonist,yes
EBEL_DRUGBANK_RELATION,22814,37528,activator,yes
EBEL_DRUGBANK_RELATION,26015,39878,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17614,40737,agonist,yes
EBEL_DRUGBANK_RELATION,22436,39961,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25795,42524,inhibitor,yes
EBEL_DRUGBANK_RELATION,17840,44220,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17954,29268,antagonist,yes
EBEL_DRUGBANK_RELATION,25898,40967,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17674,40563,antagonist,unknown
EBEL_DRUGBANK_RELATION,22816,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,25690,44121,agonist,unknown
EBEL_DRUGBANK_RELATION,22713,41940,inhibitor,yes
EBEL_DRUGBANK_RELATION,26158,35828,agonist,unknown
EBEL_DRUGBANK_RELATION,17617,36216,antagonist,no
EBEL_DRUGBANK_RELATION,22386,37621,agonist,yes
EBEL_DRUGBANK_RELATION,25692,37594,inhibitor,yes
EBEL_DRUGBANK_RELATION,26159,39973,agonist,yes
EBEL_DRUGBANK_RELATION,17568,30585,activator,unknown
EBEL_DRUGBANK_RELATION,22498,11408,antagonist;inhibitor,yes
EBEL_DRUGBANK_RELATION,22659,29341,agonist,unknown
EBEL_DRUGBANK_RELATION,22867,39680,agonist,unknown
EBEL_DRUGBANK_RELATION,26066,25444,agonist,unknown
EBEL_DRUGBANK_RELATION,12507,8083,antagonist,unknown
EBEL_DRUGBANK_RELATION,22820,41713,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22388,35549,antagonist,unknown
EBEL_DRUGBANK_RELATION,25904,41542,agonist,unknown
EBEL_DRUGBANK_RELATION,17516,33764,inhibitor,yes
EBEL_DRUGBANK_RELATION,17900,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22503,32598,inhibitor,yes
EBEL_DRUGBANK_RELATION,22822,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17849,43052,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22919,33462,inhibitor,no
EBEL_DRUGBANK_RELATION,17518,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,17518,33686,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17737,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22719,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25908,30627,inhibitor,yes
EBEL_DRUGBANK_RELATION,17623,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,22445,33319,agonist,yes
EBEL_DRUGBANK_RELATION,22870,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12512,38701,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17964,16806,inhibitor,yes
EBEL_DRUGBANK_RELATION,22774,20871,antagonist,yes
EBEL_DRUGBANK_RELATION,25911,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17685,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,22393,25444,agonist,unknown
EBEL_DRUGBANK_RELATION,22722,37705,antagonist,unknown
EBEL_DRUGBANK_RELATION,22614,25547,inhibitor,yes
EBEL_DRUGBANK_RELATION,22825,44207,antagonist,unknown
EBEL_DRUGBANK_RELATION,17474,38523,antagonist,yes
EBEL_DRUGBANK_RELATION,17968,38430,negative modulator,yes
EBEL_DRUGBANK_RELATION,25704,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26070,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17853,34974,antagonist,unknown
EBEL_DRUGBANK_RELATION,22616,25444,agonist,yes
EBEL_DRUGBANK_RELATION,25858,38772,antagonist;inhibitor,yes
EBEL_DRUGBANK_RELATION,22827,34595,antagonist,yes
EBEL_DRUGBANK_RELATION,26071,41097,inhibitor,yes
EBEL_DRUGBANK_RELATION,22509,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,22875,38430,negative modulator,yes
EBEL_DRUGBANK_RELATION,22618,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,26172,38338,activator,unknown
EBEL_DRUGBANK_RELATION,17690,30831,agonist,yes
EBEL_DRUGBANK_RELATION,22782,41618,agonist,yes
EBEL_DRUGBANK_RELATION,17479,39893,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22928,42436,inhibitor,yes
EBEL_DRUGBANK_RELATION,25971,36971,inhibitor,yes
EBEL_DRUGBANK_RELATION,22455,36132,agonist;positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22671,43599,antagonist,yes
EBEL_DRUGBANK_RELATION,26174,32247,antagonist,yes
EBEL_DRUGBANK_RELATION,22402,40737,agonist,yes
EBEL_DRUGBANK_RELATION,22784,38523,agonist,yes
EBEL_DRUGBANK_RELATION,26128,25444,agonist,yes
EBEL_DRUGBANK_RELATION,17860,38523,antagonist,unknown
EBEL_DRUGBANK_RELATION,25709,40083,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22516,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,25817,42899,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22787,34952,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22460,42834,agonist,yes
EBEL_DRUGBANK_RELATION,25819,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17636,7922,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22405,36216,antagonist,yes
EBEL_DRUGBANK_RELATION,17532,36060,antagonist,unknown
EBEL_DRUGBANK_RELATION,17918,39973,partial agonist,yes
EBEL_DRUGBANK_RELATION,25867,36216,partial agonist,unknown
EBEL_DRUGBANK_RELATION,22462,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,25715,42809,antagonist,yes
EBEL_DRUGBANK_RELATION,17485,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,17804,38608,antagonist,unknown
EBEL_DRUGBANK_RELATION,22789,40737,agonist,yes
EBEL_DRUGBANK_RELATION,25980,30794,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22682,43401,antagonist,yes
EBEL_DRUGBANK_RELATION,25982,25444,antagonist,yes
EBEL_DRUGBANK_RELATION,17806,38523,agonist,unknown
EBEL_DRUGBANK_RELATION,17921,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22573,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,25717,25323,agonist,unknown
EBEL_DRUGBANK_RELATION,25770,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12528,21105,inducer,yes
EBEL_DRUGBANK_RELATION,17587,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25931,40882,inhibitor,yes
EBEL_DRUGBANK_RELATION,17808,29208,antagonist,unknown
EBEL_DRUGBANK_RELATION,22629,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22841,35811,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26084,36122,inhibitor,yes
EBEL_DRUGBANK_RELATION,22686,32719,antagonist,unknown
EBEL_DRUGBANK_RELATION,22887,35639,agonist,yes
EBEL_DRUGBANK_RELATION,26137,41713,inhibitor,yes
EBEL_DRUGBANK_RELATION,17758,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22414,42720,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25666,41025,activator,yes
EBEL_DRUGBANK_RELATION,22473,37829,inhibitor,yes
EBEL_DRUGBANK_RELATION,22633,42978,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22745,7823,antagonist,unknown
EBEL_DRUGBANK_RELATION,22797,44207,agonist,unknown
EBEL_DRUGBANK_RELATION,26188,42594,antagonist,yes
EBEL_DRUGBANK_RELATION,17645,35351,antagonist,yes
EBEL_DRUGBANK_RELATION,17761,39967,partial agonist,yes
EBEL_DRUGBANK_RELATION,22746,41542,agonist,yes
EBEL_DRUGBANK_RELATION,17930,25132,inhibitor,yes
EBEL_DRUGBANK_RELATION,25876,21133,agonist,yes
EBEL_DRUGBANK_RELATION,17931,25323,antagonist,unknown
EBEL_DRUGBANK_RELATION,22580,8083,agonist,unknown
EBEL_DRUGBANK_RELATION,12535,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12536,39680,agonist,unknown
EBEL_DRUGBANK_RELATION,25829,42978,agonist,no
EBEL_DRUGBANK_RELATION,22692,10979,antagonist,yes
EBEL_DRUGBANK_RELATION,22583,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,25940,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,26193,29043,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22584,36060,agonist;partial agonist,yes
EBEL_DRUGBANK_RELATION,25780,41097,antagonist,yes
EBEL_DRUGBANK_RELATION,17547,3551,inhibitor,yes
EBEL_DRUGBANK_RELATION,25998,35549,antagonist,yes
EBEL_DRUGBANK_RELATION,22587,41738,inhibitor,yes
EBEL_DRUGBANK_RELATION,25677,11261,agonist,yes
EBEL_DRUGBANK_RELATION,25999,33769,inhibitor,yes
EBEL_DRUGBANK_RELATION,17715,37273,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22540,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12539,35634,inverse agonist,unknown
EBEL_DRUGBANK_RELATION,26145,37985,antagonist,yes
EBEL_DRUGBANK_RELATION,22541,41731,agonist,unknown
EBEL_DRUGBANK_RELATION,22804,41257,agonist,no
EBEL_DRUGBANK_RELATION,25678,37803,antagonist,no
EBEL_DRUGBANK_RELATION,26001,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,17824,44207,antagonist,no
EBEL_DRUGBANK_RELATION,26002,38102,inhibitor,yes
EBEL_DRUGBANK_RELATION,22806,42881,activator,yes
EBEL_DRUGBANK_RELATION,26100,41542,antagonist,unknown
EBEL_DRUGBANK_RELATION,22807,39967,partial agonist,yes
EBEL_DRUGBANK_RELATION,17555,33764,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17943,41257,agonist,yes
EBEL_DRUGBANK_RELATION,25888,10938,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22647,34560,antagonist,yes
EBEL_DRUGBANK_RELATION,17721,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22547,42008,inhibitor,yes
EBEL_DRUGBANK_RELATION,25682,8083,agonist,yes
EBEL_DRUGBANK_RELATION,17775,43410,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17832,36785,inhibitor,yes
EBEL_DRUGBANK_RELATION,25736,7908,antagonist,yes
EBEL_DRUGBANK_RELATION,17723,10979,inhibitor,yes
EBEL_DRUGBANK_RELATION,25684,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26056,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,22490,11267,agonist,yes
EBEL_DRUGBANK_RELATION,25953,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,26205,41363,antagonist,unknown
EBEL_DRUGBANK_RELATION,22598,38903,inhibitor,yes
EBEL_DRUGBANK_RELATION,25894,35324,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17611,11007,agonist;activator,yes
EBEL_DRUGBANK_RELATION,17836,11283,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,3589,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,25304,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,3635,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,38913,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,33734,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,21065,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22763,37443,inhibitor,yes
EBEL_DRUGBANK_RELATION,22813,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25843,43315,agonist,unknown
EBEL_DRUGBANK_RELATION,26060,11438,inhibitor,unknown
EBEL_DRUGBANK_RELATION,12502,43976,antagonist,yes
EBEL_DRUGBANK_RELATION,22550,39967,agonist,yes
EBEL_DRUGBANK_RELATION,17781,41257,antagonist,yes
EBEL_DRUGBANK_RELATION,26015,30585,agonist,unknown
EBEL_DRUGBANK_RELATION,17671,39973,antagonist,yes
EBEL_DRUGBANK_RELATION,22436,38695,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25795,36971,inhibitor,yes
EBEL_DRUGBANK_RELATION,25898,37525,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17674,38523,agonist,unknown
EBEL_DRUGBANK_RELATION,22816,37594,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25690,40563,agonist,unknown
EBEL_DRUGBANK_RELATION,22713,29118,inhibitor,yes
EBEL_DRUGBANK_RELATION,26158,7823,agonist,unknown
EBEL_DRUGBANK_RELATION,17617,37803,antagonist,no
EBEL_DRUGBANK_RELATION,22440,31112,agonist,yes
EBEL_DRUGBANK_RELATION,25745,37829,inhibitor,yes
EBEL_DRUGBANK_RELATION,26159,41257,agonist,yes
EBEL_DRUGBANK_RELATION,17568,38608,agonist,unknown
EBEL_DRUGBANK_RELATION,22498,35906,antagonist;inhibitor,yes
EBEL_DRUGBANK_RELATION,22916,32607,inhibitor,yes
EBEL_DRUGBANK_RELATION,26066,38523,antagonist,unknown
EBEL_DRUGBANK_RELATION,12507,44207,antagonist,unknown
EBEL_DRUGBANK_RELATION,22820,25483,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25904,38523,agonist,unknown
EBEL_DRUGBANK_RELATION,17620,36132,agonist,yes
EBEL_DRUGBANK_RELATION,17900,32696,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22558,39973,agonist,yes
EBEL_DRUGBANK_RELATION,22822,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17901,37829,inhibitor,yes
EBEL_DRUGBANK_RELATION,22919,3760,inhibitor,no
EBEL_DRUGBANK_RELATION,26162,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,32719,antagonist,unknown
EBEL_DRUGBANK_RELATION,17518,29043,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17737,39893,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22719,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17623,42042,inhibitor,yes
EBEL_DRUGBANK_RELATION,22445,43315,agonist,yes
EBEL_DRUGBANK_RELATION,25852,36971,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22870,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22392,42978,agonist,yes
EBEL_DRUGBANK_RELATION,22824,38093,antagonist,yes
EBEL_DRUGBANK_RELATION,25911,36132,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17685,25323,antagonist,unknown
EBEL_DRUGBANK_RELATION,22449,38695,antagonist,unknown
EBEL_DRUGBANK_RELATION,22723,30831,agonist,yes
EBEL_DRUGBANK_RELATION,22872,38452,agonist,yes
EBEL_DRUGBANK_RELATION,17474,35549,antagonist,unknown
EBEL_DRUGBANK_RELATION,17626,25323,antagonist,no
EBEL_DRUGBANK_RELATION,17968,37594,negative modulator,yes
EBEL_DRUGBANK_RELATION,25703,30772,inhibitor,yes
EBEL_DRUGBANK_RELATION,17740,40297,antagonist,unknown
EBEL_DRUGBANK_RELATION,25704,43315,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26070,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17908,39764,inducer,unknown
EBEL_DRUGBANK_RELATION,22616,36954,inhibitor,yes
EBEL_DRUGBANK_RELATION,25917,42374,antagonist;inhibitor,yes
EBEL_DRUGBANK_RELATION,22827,43138,inhibitor,yes
EBEL_DRUGBANK_RELATION,26071,39474,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22509,16506,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22875,42042,inhibitor,yes
EBEL_DRUGBANK_RELATION,22618,38701,antagonist,unknown
EBEL_DRUGBANK_RELATION,26172,42899,activator,unknown
EBEL_DRUGBANK_RELATION,17690,44052,agonist,yes
EBEL_DRUGBANK_RELATION,22830,38322,activator,yes
EBEL_DRUGBANK_RELATION,17479,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17632,36936,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22928,36025,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25812,29136,inhibitor,yes
EBEL_DRUGBANK_RELATION,25971,42436,inhibitor,yes
EBEL_DRUGBANK_RELATION,22455,38837,agonist;positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12520,25435,agonist,yes
EBEL_DRUGBANK_RELATION,22456,36266,agonist,yes
EBEL_DRUGBANK_RELATION,22832,37705,agonist,yes
EBEL_DRUGBANK_RELATION,26128,39967,agonist,unknown
EBEL_DRUGBANK_RELATION,17860,11261,antagonist,unknown
EBEL_DRUGBANK_RELATION,22516,3760,antagonist,unknown
EBEL_DRUGBANK_RELATION,25710,21199,inducer,yes
EBEL_DRUGBANK_RELATION,17916,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,25817,16611,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22787,35627,agonist,unknown
EBEL_DRUGBANK_RELATION,22460,29152,agonist,yes
EBEL_DRUGBANK_RELATION,25819,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17695,38613,agonist,yes
EBEL_DRUGBANK_RELATION,17532,41542,antagonist,unknown
EBEL_DRUGBANK_RELATION,25925,32291,inhibitor,yes
EBEL_DRUGBANK_RELATION,22736,35828,antagonist,yes
EBEL_DRUGBANK_RELATION,22462,35828,antagonist,unknown
EBEL_DRUGBANK_RELATION,17866,38524,inhibitor,yes
EBEL_DRUGBANK_RELATION,22789,11267,agonist,unknown
EBEL_DRUGBANK_RELATION,26080,39967,antagonist,yes
EBEL_DRUGBANK_RELATION,22682,7853,antagonist,yes
EBEL_DRUGBANK_RELATION,26081,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,17806,25444,antagonist,unknown
EBEL_DRUGBANK_RELATION,17921,36745,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25717,41363,agonist,unknown
EBEL_DRUGBANK_RELATION,25770,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12528,44554,inhibitor,yes
EBEL_DRUGBANK_RELATION,17641,36954,inhibitor,yes
EBEL_DRUGBANK_RELATION,25931,3635,antagonist,unknown
EBEL_DRUGBANK_RELATION,17924,30910,inhibitor,yes
EBEL_DRUGBANK_RELATION,22629,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22886,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,26135,37648,inducer,yes
EBEL_DRUGBANK_RELATION,22794,29341,agonist;activator,yes
EBEL_DRUGBANK_RELATION,22887,34571,agonist,yes
EBEL_DRUGBANK_RELATION,12531,37705,agonist,yes
EBEL_DRUGBANK_RELATION,17758,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22414,39524,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25666,43017,activator,yes
EBEL_DRUGBANK_RELATION,22633,8083,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22745,36216,antagonist,unknown
EBEL_DRUGBANK_RELATION,22889,25527,inhibitor,yes
EBEL_DRUGBANK_RELATION,12533,32607,inhibitor,yes
EBEL_DRUGBANK_RELATION,17761,38701,partial agonist,unknown
EBEL_DRUGBANK_RELATION,22798,3484,activator,yes
EBEL_DRUGBANK_RELATION,17592,41813,inhibitor,yes
EBEL_DRUGBANK_RELATION,17930,40267,inhibitor,yes
EBEL_DRUGBANK_RELATION,25876,3393,agonist,unknown
EBEL_DRUGBANK_RELATION,22580,44207,agonist,unknown
EBEL_DRUGBANK_RELATION,12535,43315,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17496,37571,agonist,yes
EBEL_DRUGBANK_RELATION,25829,38523,agonist,no
EBEL_DRUGBANK_RELATION,17933,7823,agonist,yes
EBEL_DRUGBANK_RELATION,22749,20871,agonist,yes
EBEL_DRUGBANK_RELATION,22637,43806,antagonist,yes
EBEL_DRUGBANK_RELATION,25940,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,26193,40789,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22584,43228,agonist;partial agonist,yes
EBEL_DRUGBANK_RELATION,25780,39076,antagonist,yes
EBEL_DRUGBANK_RELATION,12538,38247,agonist,unknown
EBEL_DRUGBANK_RELATION,17547,39076,inhibitor,yes
EBEL_DRUGBANK_RELATION,25998,43047,antagonist,yes
EBEL_DRUGBANK_RELATION,25677,35549,agonist,unknown
EBEL_DRUGBANK_RELATION,25999,29040,inhibitor,yes
EBEL_DRUGBANK_RELATION,22540,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,12539,44121,inverse agonist,unknown
EBEL_DRUGBANK_RELATION,26198,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,22589,41216,agonist,yes
EBEL_DRUGBANK_RELATION,22804,42899,antagonist,unknown
EBEL_DRUGBANK_RELATION,25678,40693,inhibitor,no
EBEL_DRUGBANK_RELATION,26001,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,22641,44121,antagonist,unknown
EBEL_DRUGBANK_RELATION,26002,29458,inhibitor,yes
EBEL_DRUGBANK_RELATION,26100,36216,antagonist,unknown
EBEL_DRUGBANK_RELATION,17941,37926,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22807,38701,partial agonist,unknown
EBEL_DRUGBANK_RELATION,18005,7823,antagonist,yes
EBEL_DRUGBANK_RELATION,25947,32508,antagonist,unknown
EBEL_DRUGBANK_RELATION,17555,40267,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17943,11077,antagonist,yes
EBEL_DRUGBANK_RELATION,25888,37273,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17773,43228,antagonist,yes
EBEL_DRUGBANK_RELATION,22647,41097,antagonist,yes
EBEL_DRUGBANK_RELATION,17606,36474,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17721,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22595,32598,inhibitor,yes
EBEL_DRUGBANK_RELATION,25682,44207,agonist,yes
EBEL_DRUGBANK_RELATION,17831,37594,inhibitor,yes
EBEL_DRUGBANK_RELATION,25736,36745,antagonist,yes
EBEL_DRUGBANK_RELATION,17723,42253,antagonist,unknown
EBEL_DRUGBANK_RELATION,25684,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26056,36060,antagonist,yes
EBEL_DRUGBANK_RELATION,22857,37621,agonist,yes
EBEL_DRUGBANK_RELATION,22490,20871,agonist,yes
EBEL_DRUGBANK_RELATION,25953,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,12550,10979,inhibitor,yes
EBEL_DRUGBANK_RELATION,25894,39142,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17611,36115,agonist;activator,yes
EBEL_DRUGBANK_RELATION,17836,38860,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,30590,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,11416,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,44420,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,37067,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,35885,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17836,40549,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22764,41006,agonist,no
EBEL_DRUGBANK_RELATION,22813,40482,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,25895,42978,antagonist,yes
EBEL_DRUGBANK_RELATION,26060,36132,inhibitor,unknown
EBEL_DRUGBANK_RELATION,12502,37042,inhibitor,yes
EBEL_DRUGBANK_RELATION,22550,38701,agonist,unknown
EBEL_DRUGBANK_RELATION,17511,38093,antagonist,unknown
EBEL_DRUGBANK_RELATION,17781,11077,agonist,yes
EBEL_DRUGBANK_RELATION,26015,34958,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17671,11077,agonist,yes
EBEL_DRUGBANK_RELATION,22436,29202,inhibitor,unknown
EBEL_DRUGBANK_RELATION,25795,43976,antagonist,yes
EBEL_DRUGBANK_RELATION,22913,37443,inhibitor,yes
EBEL_DRUGBANK_RELATION,25898,29312,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17674,36266,agonist,unknown
EBEL_DRUGBANK_RELATION,22816,38608,antagonist,unknown
EBEL_DRUGBANK_RELATION,25690,44560,agonist,unknown
EBEL_DRUGBANK_RELATION,17895,44121,antagonist,yes
EBEL_DRUGBANK_RELATION,12506,38430,inhibitor,yes
EBEL_DRUGBANK_RELATION,22440,40737,agonist,unknown
EBEL_DRUGBANK_RELATION,25798,10960,inducer,yes
EBEL_DRUGBANK_RELATION,26159,11077,agonist,yes
EBEL_DRUGBANK_RELATION,22916,3502,inhibitor,unknown
EBEL_DRUGBANK_RELATION,26066,44560,antagonist,unknown
EBEL_DRUGBANK_RELATION,12507,35549,antagonist,unknown
EBEL_DRUGBANK_RELATION,17619,44220,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17845,25323,antagonist,yes
EBEL_DRUGBANK_RELATION,22502,36135,inhibitor,yes
EBEL_DRUGBANK_RELATION,25904,36266,agonist,unknown
EBEL_DRUGBANK_RELATION,17680,37705,agonist,yes
EBEL_DRUGBANK_RELATION,17900,21054,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22610,43401,inhibitor,yes
EBEL_DRUGBANK_RELATION,22822,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22918,43911,inhibitor,yes
EBEL_DRUGBANK_RELATION,17961,38701,agonist,yes
EBEL_DRUGBANK_RELATION,22919,44475,inhibitor,no
EBEL_DRUGBANK_RELATION,26162,11103,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17518,44114,antagonist,unknown
EBEL_DRUGBANK_RELATION,17518,40789,inhibitor,unknown
EBEL_DRUGBANK_RELATION,17737,7908,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,22719,11438,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17623,42978,agonist,yes
EBEL_DRUGBANK_RELATION,22445,33686,agonist,yes
EBEL_DRUGBANK_RELATION,25852,42436,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22921,37443,inhibitor,yes
EBEL_DRUGBANK_RELATION,17473,30883,inhibitor,yes
EBEL_DRUGBANK_RELATION,22392,8083,agonist,unknown
EBEL_DRUGBANK_RELATION,22871,33641,inhibitor,yes
EBEL_DRUGBANK_RELATION,25911,38837,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17685,38430,inhibitor,unknown
EBEL_DRUGBANK_RELATION,22723,44052,agonist,yes
EBEL_DRUGBANK_RELATION,22872,3684,agonist,unknown
EBEL_DRUGBANK_RELATION,17474,43047,antagonist,unknown
EBEL_DRUGBANK_RELATION,17626,42978,antagonist,no
EBEL_DRUGBANK_RELATION,17968,16579,agonist,unknown
EBEL_DRUGBANK_RELATION,25703,38471,inhibitor,yes
EBEL_DRUGBANK_RELATION,17740,40254,antagonist,unknown
EBEL_DRUGBANK_RELATION,25704,33686,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,26070,33319,positive allosteric modulator,yes
EBEL_DRUGBANK_RELATION,17970,38176,inhibitor,yes
EBEL_DRUGBANK_RELATION,22616,42416,inhibitor,yes
EBEL_DRUGBANK_RELATION,22669,32247,antagonist,yes
EBEL_DRUGBANK_RELATION,22827,7701,inhibitor,yes
