:ID,:LABEL,namespace:string,species:float,label:string,pure:boolean,bel:string,name:string,involved_genes:string,suggested_corrections:string,hgnc:string
9915,Rna,HGNC,9606.0,zinc finger protein 705A,False,"r(HGNC:""ZNF705A"")",ZNF705A,ZNF705A,,1569X8128
9916,Rna,HGNC,9606.0,growth arrest specific 5,,"r(HGNC:""GAS5"",loc(MESH:""Microglia""))",GAS5,GAS5,,1569X6037
9917,Rna,MGI,10090.0,,False,"r(MGI:""Acadm"")",Acadm,Acadm,,
9918,Rna,HGNC,9606.0,zinc finger protein 284,False,"r(HGNC:""ZNF284"")",ZNF284,ZNF284,,1561X8108
9919,Rna,MGI,10090.0,,False,"r(MGI:""Sesn1"")",Sesn1,Sesn1,,
9920,Rna,HGNC,9606.0,complement C3d receptor 2,False,"r(HGNC:""CR2"")",CR2,CR2,,1570X5752
9921,Rna,HGNC,9606.0,thrombospondin 3,False,"r(HGNC:""THBS3"")",THBS3,THBS3,,1568X7831
9922,Rna,MGI,10090.0,,False,"r(MGI:""Sphk1"")",Sphk1,Sphk1,,
9923,Rna,MGI,10090.0,,False,"r(MGI:""Cdk4"")",Cdk4,Cdk4,,
9924,Rna,MGI,10090.0,,False,"r(MGI:""Ccl2"")",Ccl2,Ccl2,,
9925,Rna,HGNC,9606.0,glutathione S-transferase alpha 4,False,"r(HGNC:""GSTA4"")",GSTA4,GSTA4,,1566X6094
9926,Rna,RGD,10116.0,,False,"r(RGD:""Zfp597"")",Zfp597,Zfp597,,
9927,Rna,HGNC,9606.0,SMAD family member 3,False,"r(HGNC:""SMAD3"")",SMAD3,SMAD3,,1572X7660
9928,Rna,RGD,10116.0,,False,"r(RGD:""Gls"")",Gls,Gls,,
9929,Rna,RGD,10116.0,,False,"r(RGD:""Acacb"")",Acacb,Acacb,,
9930,Rna,MGI,10090.0,,False,"r(MGI:""Rsl1"")",Rsl1,Rsl1,,
9931,Rna,HGNC,9606.0,interferon gamma,False,"r(HGNC:""IFNG"")",IFNG,IFNG,,1569X6197
9932,Rna,RGD,10116.0,,False,"r(RGD:""Cd80"")",Cd80,Cd80,,
9933,Rna,MGI,10090.0,,False,"r(MGI:""Zfp160"")",Zfp160,Zfp160,,
9934,Rna,MGI,10090.0,,False,"r(MGI:""Irf7"")",Irf7,Irf7,,
9935,Rna,HGNC,9606.0,zinc finger protein 667,False,"r(HGNC:""ZNF667"")",ZNF667,ZNF667,,1563X8127
9936,Rna,HGNC,9606.0,complement C8 beta chain,False,"r(HGNC:""C8B"")",C8B,C8B,,1569X5599
9937,Rna,RGD,10116.0,,False,"r(RGD:""Batf3"")",Batf3,Batf3,,
9938,Rna,RGD,10116.0,,False,"r(RGD:""Cflar"")",Cflar,Cflar,,
9939,Rna,MGI,10090.0,,,"r(MGI:""Ptges"",loc(MESHA:""Microglia""))",Ptges,Ptges,,
9940,Rna,RGD,10116.0,,False,"r(RGD:""Tgfb3"")",Tgfb3,Tgfb3,,
9941,Rna,RGD,10116.0,,False,"r(RGD:""Mitf"")",Mitf,Mitf,,
9942,Rna,RGD,10116.0,,False,"r(RGD:""RT1-Bb"")",RT1-Bb,RT1-Bb,,
9943,Rna,HGNC,9606.0,claudin 9,False,"r(HGNC:""CLDN9"")",CLDN9,CLDN9,,1576X5713
9944,Rna,HGNC,9606.0,transient receptor potential cation channel subfamily V member 6,False,"r(HGNC:""TRPV6"")",TRPV6,TRPV6,,1571X7947
9945,Rna,MGI,10090.0,,False,"r(MGI:""Gh"")",Gh,Gh,,
9946,Rna,RGD,10116.0,,False,"r(RGD:""Gsta1"")",Gsta1,Gsta1,,
9947,Rna,MGI,10090.0,,False,"r(MGI:""Cebpg"")",Cebpg,Cebpg,,
9948,Rna,RGD,10116.0,,False,"r(RGD:""Il7r"")",Il7r,Il7r,,
9949,Rna,HGNC,9606.0,thioredoxin reductase 3,False,"r(HGNC:""TXNRD3"")",TXNRD3,TXNRD3,,1575X7986
9950,Rna,MGI,10090.0,,False,"r(MGI:""Gpr84"")",Gpr84,Gpr84,,
9951,Rna,HGNC,9606.0,platelet derived growth factor subunit B,False,"r(HGNC:""PDGFB"")",PDGFB,PDGFB,,1565X6982
9952,Rna,HGNC,9606.0,zinc finger protein 14,False,"r(HGNC:""ZNF14"")",ZNF14,ZNF14,,1566X8096
9953,Rna,MGI,10090.0,,False,"r(MGI:""Sost"")",Sost,Sost,,
9954,Rna,MGI,10090.0,,False,"r(MGI:""Zfp951"")",Zfp951,Zfp951,,
9955,Rna,RGD,10116.0,,False,"r(RGD:""Slc8a1"")",Slc8a1,Slc8a1,,
9956,Rna,RGD,10116.0,,False,"r(RGD:""Zfp583"")",Zfp583,Zfp583,,
9957,Rna,RGD,10116.0,,False,"r(RGD:""Pax4"")",Pax4,Pax4,,
9958,Rna,HGNC,9606.0,thioredoxin 2,False,"r(HGNC:""TXN2"")",TXN2,TXN2,,1563X7986
9959,Rna,RGD,10116.0,,False,"r(RGD:""Eif2ak1"")",Eif2ak1,Eif2ak1,,
9960,Rna,HGNC,9606.0,growth arrest specific 1,False,"r(HGNC:""GAS1"")",GAS1,GAS1,,1561X6038
9961,Rna,RGD,10116.0,,False,"r(RGD:""Il5"")",Il5,Il5,,
9962,Rna,RGD,10116.0,,False,"r(RGD:""Zfp473"")",Zfp473,Zfp473,,
9963,Rna,MGI,10090.0,,False,"r(MGI:""Sall3"")",Sall3,Sall3,,
9964,Rna,HGNC,9606.0,tumor protein p73,False,"r(HGNC:""TP73"")",TP73,TP73,,1574X7881
9965,Rna,MGI,10090.0,,False,"r(MGI:""Zfp952"")",Zfp952,Zfp952,,
9966,Rna,MGI,10090.0,,False,"r(MGI:""Gabarap"")",Gabarap,Gabarap,,
9967,Rna,HGNC,9606.0,tubulin beta 3 class III,False,"r(HGNC:""TUBB3"")",TUBB3,TUBB3,,1563X7980
9968,Rna,MGI,10090.0,,False,"r(MGI:""F3"")",F3,F3,,
9969,Rna,MGI,10090.0,,,"r(MGI:""Pla2g15"",loc(MESHA:""Microglia""))",Pla2g15,Pla2g15,,
9970,Rna,RGD,10116.0,,False,"r(RGD:""Pla2g4a"")",Pla2g4a,Pla2g4a,,
9971,Rna,HGNC,9606.0,toll like receptor 4,False,"r(HGNC:""TLR4"")",TLR4,TLR4,,1572X7840
9972,Rna,MGI,10090.0,,False,"r(MGI:""Zfp14"")",Zfp14,Zfp14,,
9973,Rna,HGNC,9606.0,C-C motif chemokine ligand 4 like 1,False,"r(HGNC:""CCL4L1"")",CCL4L1,CCL4L1,,1572X5644
9974,Rna,RGD,10116.0,,False,"r(RGD:""Vcam1"")",Vcam1,Vcam1,,
9975,Rna,HGNC,9606.0,stratifin,False,"r(HGNC:""SFN"")",SFN,SFN,,1566X7607
9976,Rna,MGI,10090.0,,False,"r(MGI:""Zfp786"")",Zfp786,Zfp786,,
9977,Rna,HGNC,9606.0,cyclin D3,False,"r(HGNC:""CCND3"")",CCND3,CCND3,,1572X5647
9978,Rna,HGNC,9606.0,APC regulator of WNT signaling pathway,False,"r(HGNC:""APC"")",APC,APC,,1571X5491
9979,Rna,RGD,10116.0,,False,"r(RGD:""Itgb3"")",Itgb3,Itgb3,,
9980,Rna,MGI,10090.0,,False,"r(MGI:""Ren2"")",Ren2,Ren2,,
9981,Rna,HGNC,9606.0,lipoprotein lipase,False,"r(HGNC:""LPL"")",LPL,LPL,,1570X6502
9982,Rna,HGNC,9606.0,zinc finger protein 41,False,"r(HGNC:""ZNF41"")",ZNF41,ZNF41,,1565X8098
9983,Rna,MGI,10090.0,,False,"r(MGI:""Snai2"")",Snai2,Snai2,,
9984,Rna,RGD,10116.0,,False,"r(RGD:""Rcan2"")",Rcan2,Rcan2,,
9985,Rna,RGD,10116.0,,False,"r(RGD:""Dusp1"")",Dusp1,Dusp1,,
9986,Rna,HGNC,9606.0,BCL2 interacting protein 3,False,"r(HGNC:""BNIP3"")",BNIP3,BNIP3,,1567X5570
9987,Rna,RGD,10116.0,,False,"r(RGD:""Pik3r4"")",Pik3r4,Pik3r4,,
9988,Rna,MGI,10090.0,,False,"r(MGI:""Nceh1"")",Nceh1,Nceh1,,
9989,Rna,HGNC,9606.0,zinc finger protein 225,False,"r(HGNC:""ZNF225"")",ZNF225,ZNF225,,1564X8105
9990,Rna,HGNC,9606.0,immunity related GTPase M,False,"r(HGNC:""IRGM"")",IRGM,IRGM,,1575X6252
9991,Rna,HGNC,9606.0,zinc finger protein 749,False,"r(HGNC:""ZNF749"")",ZNF749,ZNF749,,1574X8131
9992,Rna,HGNC,9606.0,cyclin B1,False,"r(HGNC:""CCNB1"")",CCNB1,CCNB1,,1574X5646
9993,Rna,RGD,10116.0,,False,"r(RGD:""Zfp758"")",Zfp758,Zfp758,,
9994,Rna,MGI,10090.0,,False,"r(MGI:""Traf3ip2"")",Traf3ip2,Traf3ip2,,
9995,Rna,MGI,10090.0,,,"r(MGI:""Cxxc5"",loc(MESHA:""Microglia""))",Cxxc5,Cxxc5,,
9996,Rna,MGI,10090.0,,False,"r(MGI:""Col4a6"")",Col4a6,Col4a6,,
9997,Rna,RGD,10116.0,,False,"r(RGD:""Zfp14"")",Zfp14,Zfp14,,
9998,Rna,HGNC,9606.0,FXYD domain containing ion transport regulator 2,False,"r(HGNC:""FXYD2"")",FXYD2,FXYD2,,1565X6022
9999,Rna,HGNC,9606.0,collagen type I alpha 2 chain,False,"r(HGNC:""COL1A2"")",COL1A2,COL1A2,,1567X5734
10000,Rna,MGI,10090.0,,False,"r(MGI:""Acadl"")",Acadl,Acadl,,
10001,Rna,HGNC,9606.0,zinc finger protein 436,False,"r(HGNC:""ZNF436"")",ZNF436,ZNF436,,1561X8114
10002,Rna,HGNC,9606.0,integrin subunit alpha L,False,"r(HGNC:""ITGAL"")",ITGAL,ITGAL,,1565X6258
10003,Rna,HGNC,9606.0,solute carrier family 34 member 3,False,"r(HGNC:""SLC34A3"")",SLC34A3,SLC34A3,,1572X7649
10004,Rna,MGI,10090.0,,False,"r(MGI:""Zfp454"")",Zfp454,Zfp454,,
10005,Rna,HGNC,9606.0,"FYVE, RhoGEF and PH domain containing 4",False,"r(HGNC:""FGD4"")",FGD4,FGD4,,1562X5984
10006,Rna,MGI,10090.0,,False,"r(MGI:""Ptcra"")",Ptcra,Ptcra,,
10007,Rna,HGNC,9606.0,MAF bZIP transcription factor,False,"r(HGNC:""MAF"")",MAF,MAF,,1561X6526
10008,Rna,RGD,10116.0,,False,"r(RGD:""Oas1b"")",Oas1b,Oas1b,,
10009,Rna,HGNC,9606.0,transcription factor EB,False,"r(HGNC:""TFEB"")",TFEB,TFEB,,1564X7826
10010,Rna,HGNC,9606.0,glucose-6-phosphatase catalytic subunit 3,False,"r(HGNC:""G6PC3"")",G6PC3,G6PC3,,1571X6023
10011,Rna,RGD,10116.0,,False,"r(RGD:""Shisa5"")",Shisa5,Shisa5,,
10012,Rna,HGNC,9606.0,fms related receptor tyrosine kinase 1,False,"r(HGNC:""FLT1"")",FLT1,FLT1,,1562X5994
10013,Rna,HGNC,9606.0,calpain 9,False,"r(HGNC:""CAPN9"")",CAPN9,CAPN9,,1563X5622
10014,Rna,RGD,10116.0,,False,"r(RGD:""Ccng1"")",Ccng1,Ccng1,,
10015,Rna,RGD,10116.0,,False,"r(RGD:""Esrrb"")",Esrrb,Esrrb,,
10016,Rna,HGNC,9606.0,C-X-C motif chemokine ligand 1,False,"r(HGNC:""CXCL1"")",CXCL1,CXCL1,,1575X5778
10017,Rna,RGD,10116.0,,False,"r(RGD:""Cldn1"")",Cldn1,Cldn1,,
10018,Rna,HGNC,9606.0,receptor interacting serine/threonine kinase 1,False,"r(HGNC:""RIPK1"")",RIPK1,RIPK1,,1568X7182
10019,Rna,RGD,10116.0,,False,"r(RGD:""Txnrd1"")",Txnrd1,Txnrd1,,
10020,Rna,RGD,10116.0,,False,"r(RGD:""Zfp251"")",Zfp251,Zfp251,,
10021,Rna,MGI,10090.0,,False,"r(MGI:""Nppc"")",Nppc,Nppc,,
10022,Rna,RGD,10116.0,,False,"r(RGD:""Slc8a2"")",Slc8a2,Slc8a2,,
10023,Rna,RGD,10116.0,,False,"r(RGD:""Socs3"")",Socs3,Socs3,,
10024,Rna,RGD,10116.0,,False,"r(RGD:""Ldha"")",Ldha,Ldha,,
10025,Rna,MGI,10090.0,,False,"r(MGI:""Zfp746"")",Zfp746,Zfp746,,
10026,Rna,RGD,10116.0,,False,"r(RGD:""Nanog"")",Nanog,Nanog,,
10027,Rna,MGI,10090.0,,False,"r(MGI:""Il12b"")",Il12b,Il12b,,
10028,Rna,HGNC,9606.0,GLI family zinc finger 2,False,"r(HGNC:""GLI2"")",GLI2,GLI2,,1567X6056
10029,Rna,RGD,10116.0,,False,"r(RGD:""Wnt5b"")",Wnt5b,Wnt5b,,
10030,Rna,HGNC,9606.0,matrix metallopeptidase 13,False,"r(HGNC:""MMP13"")",MMP13,MMP13,,1567X6704
10031,Rna,RGD,10116.0,,False,"r(RGD:""Cyp11b2"")",Cyp11b2,Cyp11b2,,
10032,Rna,RGD,10116.0,,False,"r(RGD:""Cldn23"")",Cldn23,Cldn23,,
10033,Rna,MGI,10090.0,,False,"r(MGI:""Pml"")",Pml,Pml,,
10034,Rna,MGI,10090.0,,,"r(MGI:""Trem2"",loc(MESHA:""Microglia""))",Trem2,Trem2,,
10035,Rna,MGI,10090.0,,False,"r(MGI:""Chrna3"")",Chrna3,Chrna3,,
10036,Rna,HGNC,9606.0,early growth response 3,False,"r(HGNC:""EGR3"")",EGR3,EGR3,,1575X5885
10037,Rna,MGI,10090.0,,False,"r(MGI:""Pomc"")",Pomc,Pomc,,
10038,Rna,RGD,10116.0,,False,"r(RGD:""Fbp1"")",Fbp1,Fbp1,,
10039,Rna,MGI,10090.0,,False,"r(MGI:""Icam1"")",Icam1,Icam1,,
10040,Rna,HGNC,9606.0,zinc finger protein 557,False,"r(HGNC:""ZNF557"")",ZNF557,ZNF557,,1567X8120
10041,Rna,HGNC,9606.0,alpha fetoprotein,False,"r(HGNC:""AFP"")",AFP,AFP,,1571X5449
10042,Rna,RGD,10116.0,,False,"r(RGD:""Ccnd1"")",Ccnd1,Ccnd1,,
10043,Rna,MGI,10090.0,,False,"r(MGI:""Zfp563"")",Zfp563,Zfp563,,
10044,Rna,MGI,10090.0,,False,"r(MGI:""Rrm2"")",Rrm2,Rrm2,,
10045,Rna,MGI,10090.0,,False,"r(MGI:""Fgd4"")",Fgd4,Fgd4,,
10046,Rna,RGD,10116.0,,False,"r(RGD:""Cebpb"")",Cebpb,Cebpb,,
10047,Rna,MGI,10090.0,,False,"r(MGI:""Cish"")",Cish,Cish,,
10048,Rna,HGNC,9606.0,apolipoprotein E,,"r(HGNC:""APOE"",loc(MESHA:""Monocytes""))",APOE,APOE,,1572X5494
10049,Rna,MGI,10090.0,,False,"r(MGI:""Fbxo32"")",Fbxo32,Fbxo32,,
10050,Rna,MGI,10090.0,,False,"r(MGI:""Lamp1"")",Lamp1,Lamp1,,
10051,Rna,RGD,10116.0,,False,"r(RGD:""Aifm2"")",Aifm2,Aifm2,,
10052,Rna,HGNC,9606.0,amyloid beta precursor like protein 2,False,"r(HGNC:""APLP2"")",APLP2,APLP2,,1575X5492
10053,Rna,MGI,10090.0,,False,"r(MGI:""Zfp94"")",Zfp94,Zfp94,,
10054,Rna,MGI,10090.0,,False,"r(MGI:""Oas1b"")",Oas1b,Oas1b,,
10055,Rna,HGNC,9606.0,dual specificity phosphatase 6,False,"r(HGNC:""DUSP6"")",DUSP6,DUSP6,,1574X5859
10056,Rna,MGI,10090.0,,False,"r(MGI:""Zfp251"")",Zfp251,Zfp251,,
10057,Rna,MGI,10090.0,,False,"r(MGI:""Wnt10a"")",Wnt10a,Wnt10a,,
10058,Rna,HGNC,9606.0,zinc finger protein 699,False,"r(HGNC:""ZNF699"")",ZNF699,ZNF699,,1563X8129
10059,Rna,HGNC,9606.0,interferon epsilon,False,"r(HGNC:""IFNE"")",IFNE,IFNE,,1568X6198
10060,Rna,MGI,10090.0,,False,"r(MGI:""Timp3"")",Timp3,Timp3,,
10061,Rna,MGI,10090.0,,False,"r(MGI:""Il18rap"")",Il18rap,Il18rap,,
10062,Rna,RGD,10116.0,,False,"r(RGD:""Ddb2"")",Ddb2,Ddb2,,
10063,Rna,MGI,10090.0,,,"r(MGI:""Cd83"",loc(MESHA:""Microglia""))",Cd83,Cd83,,
10064,Rna,HGNC,9606.0,zinc finger protein 716,False,"r(HGNC:""ZNF716"")",ZNF716,ZNF716,,1568X8130
10065,Rna,RGD,10116.0,,False,"r(RGD:""Bdnf"")",Bdnf,Bdnf,,
10066,Rna,HGNC,9606.0,glutathione S-transferase mu 2,False,"r(HGNC:""GSTM2"")",GSTM2,GSTM2,,1563X6095
10067,Rna,MGI,10090.0,,False,"r(MGI:""Atg5"")",Atg5,Atg5,,
10068,Rna,HGNC,9606.0,zinc finger protein 577,False,"r(HGNC:""ZNF577"")",ZNF577,ZNF577,,1576X8119
10069,Rna,HGNC,9606.0,fibroblast growth factor 1,False,"r(HGNC:""FGF1"")",FGF1,FGF1,,1567X5984
10070,Rna,RGD,10116.0,,False,"r(RGD:""Il2ra"")",Il2ra,Il2ra,,
10071,Rna,HGNC,9606.0,growth arrest and DNA damage inducible beta,False,"r(HGNC:""GADD45B"")",GADD45B,GADD45B,,1572X6026
10072,Rna,HGNC,9606.0,zinc finger protein 83,False,"r(HGNC:""ZNF83"")",ZNF83,ZNF83,,1575X8098
10073,Rna,MGI,10090.0,,False,"r(MGI:""Txnrd3"")",Txnrd3,Txnrd3,,
10074,Rna,HGNC,9606.0,matrix metallopeptidase 11,False,"r(HGNC:""MMP11"")",MMP11,MMP11,,1565X6704
10075,Rna,RGD,10116.0,,False,"r(RGD:""Zik1"")",Zik1,Zik1,,
10076,Rna,RGD,10116.0,,False,"r(RGD:""Scp2"")",Scp2,Scp2,,
10077,Rna,MGI,10090.0,,,"r(MGI:""Icam1"",loc(MESHA:""Microglia""))",Icam1,Icam1,,
10078,Rna,HGNC,9606.0,"JunB proto-oncogene, AP-1 transcription factor subunit",False,"r(HGNC:""JUNB"")",JUNB,JUNB,,1570X6265
10079,Rna,HGNC,9606.0,"BCL2 associated X, apoptosis regulator",False,"r(HGNC:""BAX"")",BAX,BAX,,1570X5551
10080,Rna,MGI,10090.0,,False,"r(MGI:""Zfp57"")",Zfp57,Zfp57,,
10081,Rna,MGI,10090.0,,False,"r(MGI:""Gstt2"")",Gstt2,Gstt2,,
10082,Rna,RGD,10116.0,,False,"r(RGD:""Cxcl12"")",Cxcl12,Cxcl12,,
10083,Rna,MGI,10090.0,,False,"r(MGI:""Zfp1"")",Zfp1,Zfp1,,
10084,Rna,RGD,10116.0,,False,"r(RGD:""Znf235"")",Znf235,Znf235,,
10085,Rna,HGNC,9606.0,homeobox B1,False,"r(HGNC:""HOXB1"")",HOXB1,HOXB1,,1571X6168
10086,Rna,HGNC,9606.0,BRCA1 DNA repair associated,False,"r(HGNC:""BRCA1"")",BRCA1,BRCA1,,1566X5577
10087,Rna,MGI,10090.0,,False,"r(MGI:""Tsc2"")",Tsc2,Tsc2,,
10088,Rna,MGI,10090.0,,False,"r(MGI:""Pdgfa"")",Pdgfa,Pdgfa,,
10089,Rna,HGNC,9606.0,BTG anti-proliferation factor 2,False,"r(HGNC:""BTG2"")",BTG2,BTG2,,1564X5585
10090,Rna,HGNC,9606.0,interleukin 13,False,"r(HGNC:""IL13"")",IL13,IL13,,1575X6235
10091,Rna,RGD,10116.0,,False,"r(RGD:""Fbp2"")",Fbp2,Fbp2,,
10092,Rna,RGD,10116.0,,False,"r(RGD:""Ltbr"")",Ltbr,Ltbr,,
10093,Rna,HGNC,9606.0,zinc finger protein interacting with K protein 1,False,"r(HGNC:""ZIK1"")",ZIK1,ZIK1,,1564X8093
10094,Rna,MGI,10090.0,,False,"r(MGI:""Serpine1"")",Serpine1,Serpine1,,
10095,Rna,MGI,10090.0,,,"r(MGI:""Kcnd1"",loc(MESHA:""Microglia""))",Kcnd1,Kcnd1,,
10096,Rna,HGNC,9606.0,lysosomal associated membrane protein 2,False,"r(HGNC:""LAMP2"")",LAMP2,LAMP2,,1566X6327
10097,Rna,MGI,10090.0,,False,"r(MGI:""Rsad2"")",Rsad2,Rsad2,,
10098,Rna,MGI,10090.0,,False,"r(MGI:""Cd68"")",Cd68,Cd68,,
10099,Rna,MGI,10090.0,,False,"r(MGI:""Bcl2a1b"")",Bcl2a1b,Bcl2a1b,,
10100,Rna,RGD,10116.0,,False,"r(RGD:""Zfp46"")",Zfp46,Zfp46,,
10101,Rna,HGNC,9606.0,phospholipase C gamma 2,False,"r(HGNC:""PLCG2"")",PLCG2,PLCG2,,1567X7030
10102,Rna,MGI,10090.0,,False,"r(MGI:""Bst2"")",Bst2,Bst2,,
10103,Rna,MGI,10090.0,,False,"r(MGI:""Gm13212"")",Gm13212,Gm13212,,
10104,Rna,HGNC,9606.0,sterol carrier protein 2,False,"r(HGNC:""SCP2"")",SCP2,SCP2,,1562X7581
10105,Rna,RGD,10116.0,,False,"r(RGD:""Zfp286a"")",Zfp286a,Zfp286a,,
10106,Rna,MGI,10090.0,,False,"r(MGI:""Cxcl12"")",Cxcl12,Cxcl12,,
10107,Rna,MGI,10090.0,,False,"r(MGI:""Srebf1"")",Srebf1,Srebf1,,
10108,Rna,HGNC,9606.0,GLI family zinc finger 3,False,"r(HGNC:""GLI3"")",GLI3,GLI3,,1568X6056
10109,Rna,MGI,10090.0,,False,"r(MGI:""Gm14391"")",Gm14391,Gm14391,,
10110,Rna,MGI,10090.0,,False,"r(MGI:""Il1a"")",Il1a,Il1a,,
10111,Rna,HGNC,9606.0,"phosphoenolpyruvate carboxykinase 2, mitochondrial",False,"r(HGNC:""PCK2"")",PCK2,PCK2,,1567X6973
10112,Rna,HGNC,9606.0,apoptosis inducing factor mitochondria associated 1,False,"r(HGNC:""AIFM1"")",AIFM1,AIFM1,,1564X5457
10113,Rna,MGI,10090.0,,False,"r(MGI:""Abcb1b"")",Abcb1b,Abcb1b,,
10114,Rna,RGD,10116.0,,False,"r(RGD:""Foxp3"")",Foxp3,Foxp3,,
10115,Rna,MGI,10090.0,,,"r(MGI:""Ptgs2"",loc(MESHA:""Microglia""))",Ptgs2,Ptgs2,,
10116,Rna,HGNC,9606.0,thioredoxin reductase 2,False,"r(HGNC:""TXNRD2"")",TXNRD2,TXNRD2,,1574X7986
10117,Rna,RGD,10116.0,,False,"r(RGD:""Gal"")",Gal,Gal,,
10118,Rna,RGD,10116.0,,False,"r(RGD:""Wnt16"")",Wnt16,Wnt16,,
10119,Rna,RGD,10116.0,,False,"r(RGD:""Dct"")",Dct,Dct,,
10120,Rna,MGI,10090.0,,False,"r(MGI:""Ifng"")",Ifng,Ifng,,
10121,Rna,MGI,10090.0,,False,"r(MGI:""Zfp85"")",Zfp85,Zfp85,,
10122,Rna,HGNC,9606.0,TSC complex subunit 2,False,"r(HGNC:""TSC2"")",TSC2,TSC2,,1568X7962
10123,Rna,HGNC,9606.0,trafficking protein particle complex subunit 10,False,"r(HGNC:""TRAPPC10"")",TRAPPC10,TRAPPC10,,1571X7898
10124,Rna,MGI,10090.0,,False,"r(MGI:""Cldn6"")",Cldn6,Cldn6,,
10125,Rna,MGI,10090.0,,False,"r(MGI:""Rag2"")",Rag2,Rag2,,
10126,Rna,RGD,10116.0,,False,"r(RGD:""Pmaip1"")",Pmaip1,Pmaip1,,
10127,Rna,MGI,10090.0,,,"r(MGI:""Sesn1"",loc(MESHA:""Microglia""))",Sesn1,Sesn1,,
10128,Rna,HGNC,9606.0,zinc finger protein 730,False,"r(HGNC:""ZNF730"")",ZNF730,ZNF730,,1565X8131
10129,Rna,HGNC,9606.0,homeobox B2,False,"r(HGNC:""HOXB2"")",HOXB2,HOXB2,,1572X6168
10130,Rna,HGNC,9606.0,Wnt family member 2,False,"r(HGNC:""WNT2"")",WNT2,WNT2,,1561X8062
10131,Rna,MGI,10090.0,,False,"r(MGI:""Steap3"")",Steap3,Steap3,,
10132,Rna,HGNC,9606.0,adhesion G protein-coupled receptor G1,False,"r(HGNC:""ADGRG1"")",ADGRG1,ADGRG1,,1566X5444
10133,Rna,HGNC,9606.0,cathepsin K,False,"r(HGNC:""CTSK"")",CTSK,CTSK,,1575X5774
10134,Rna,MGI,10090.0,,False,"r(MGI:""Slc34a2"")",Slc34a2,Slc34a2,,
10135,Rna,MGI,10090.0,,False,"r(MGI:""Sod1"")",Sod1,Sod1,,
10136,Rna,HGNC,9606.0,"zinc finger protein 285C, pseudogene",False,"r(HGNC:""ZNF285CP"")",ZNF285CP,ZNF806,"{""name"": ""previous symbol used; use instead current symbol:ZNF285CP""}",1564X8108
10137,Rna,RGD,10116.0,,False,"r(RGD:""Flt4"")",Flt4,Flt4,,
10138,Rna,MGI,10090.0,,,"r(MGI:""Basp1"",loc(MESHA:""Microglia""))",Basp1,Basp1,,
10139,Rna,MGI,10090.0,,False,"r(MGI:""Notch4"")",Notch4,Notch4,,
10140,Rna,HGNC,9606.0,NLR family pyrin domain containing 3,,"r(HGNC:""NLRP3"",loc(MESH:""Microglia""))",NLRP3,NLRP3,,1568X6835
10141,Rna,RGD,10116.0,,False,"r(RGD:""Il23a"")",Il23a,Il23a,,
10142,Rna,MGI,10090.0,,False,"r(MGI:""Scnn1a"")",Scnn1a,Scnn1a,,
10143,Rna,HGNC,9606.0,granulysin,False,"r(HGNC:""GNLY"")",GNLY,GNLY,,1565X6066
10144,Rna,RGD,10116.0,,False,"r(RGD:""Zfp870"")",Zfp870,Zfp870,,
10145,Rna,FLYBASE,7227.0,,False,"r(FLYBASE:""puc"")",puc,puc,,
10146,Rna,RGD,10116.0,,False,"r(RGD:""Ifnk"")",Ifnk,Ifnk,,
10147,Rna,HGNC,9606.0,oxidized low density lipoprotein receptor 1,False,"r(HGNC:""OLR1"")",OLR1,OLR1,,1568X6882
10148,Rna,MGI,10090.0,,False,"r(MGI:""Zfp689"")",Zfp689,Zfp689,,
10149,Rna,MGI,10090.0,,False,"r(MGI:""Ifna1"")",Ifna1,Ifna1,,
10150,Rna,HGNC,9606.0,TIMP metallopeptidase inhibitor 1,False,"r(HGNC:""TIMP1"")",TIMP1,TIMP1,,1561X7838
10151,Rna,MGI,10090.0,,False,"r(MGI:""Mir10a"")",Mir10a,Mir10a,,
10152,Rna,HGNC,9606.0,SMAD family member 7,False,"r(HGNC:""SMAD7"")",SMAD7,SMAD7,,1563X7662
10153,Rna,RGD,10116.0,,False,"r(RGD:""Atp1b4"")",Atp1b4,Atp1b4,,
10154,Rna,RGD,10116.0,,False,"r(RGD:""Ciita"")",Ciita,Ciita,,
10155,Rna,HGNC,9606.0,interleukin 6 receptor,False,"r(HGNC:""IL6R"")",IL6R,IL6R,,1566X6235
10156,Rna,HGNC,9606.0,cholinergic receptor nicotinic delta subunit,False,"r(HGNC:""CHRND"")",CHRND,CHRND,,1574X5703
10157,Rna,MGI,10090.0,,False,"r(MGI:""Scnn1b"")",Scnn1b,Scnn1b,,
10158,Rna,RGD,10116.0,,False,"r(RGD:""Il15ra"")",Il15ra,Il15ra,,
10159,Rna,MGI,10090.0,,False,"r(MGI:""Myh6"")",Myh6,Myh6,,
10160,Rna,HGNC,9606.0,C-C motif chemokine ligand 13,False,"r(HGNC:""CCL13"")",CCL13,CCL13,,1562X5646
10161,Rna,HGNC,9606.0,solute carrier family 34 member 1,False,"r(HGNC:""SLC34A1"")",SLC34A1,SLC34A1,,1570X7649
10162,Rna,RGD,10116.0,,False,"r(RGD:""Gstm1"")",Gstm1,Gstm1,,
