:ID,:LABEL,namespace:string,species:float,pure:boolean,involved_other:string,bel:string,name:string,involved_genes:string
6019,Complex,,9606.0,False,,"complex(p(HGNC:""CARD9""),p(HGNC:""TRAF2""),p(HGNC:""TRAF4""),p(HGNC:""TRAF5""),p(HGNC:""TRAF6""),complex(p(HGNC:""BIRC2""),p(HGNC:""BIRC3"")),complex(p(HGNC:""UBE2N""),p(HGNC:""UBE2V1"")))",,TRAF4;TRAF6;CARD9;TRAF5;UBE2N;TRAF2;UBE2V1;BIRC2;BIRC3
6020,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""PSEN1""))",,APP;PSEN1
6021,Complex,,9606.0,False,,"complex(p(HGNC:""PRKCA""),p(HGNC:""RAF1""))",,PRKCA;RAF1
6022,Complex,,9606.0,False,,"complex(p(HGNC:""DNM1""),p(HGNC:""LRRK2"",var(""p.Gly2019Ser"")))",,LRRK2;DNM1
6023,Complex,,9606.0,False,,"complex(p(HGNC:""APOE""),p(HGNC:""CHRNA7""))",,CHRNA7;APOE
6024,Complex,,9606.0,False,,"complex(p(HGNC:""MAP3K7""),p(HGNC:""TAB1""),p(HGNC:""TAB2""))",,TAB2;TAB1;MAP3K7
6025,Complex,,9606.0,False,,"complex(composite(p(HGNC:""MAML1""),p(HGNC:""MAML2""),p(HGNC:""MAML3"")),composite(p(HGNC:""NOTCH1""),p(HGNC:""NOTCH2""),p(HGNC:""NOTCH3""),p(HGNC:""NOTCH4"")),composite(p(HGNC:""RBPJ""),p(HGNC:""RBPJL"")))",,NOTCH2;RBPJL;NOTCH3;NOTCH1;MAML2;MAML1;NOTCH4;MAML3;RBPJ
6026,Complex,,10090.0,False,,"complex(p(MGI:""Brca2""),p(MGI:""Palb2""))",,Brca2;Palb2
6027,Complex,,9606.0,False,Nfkb Complex,"complex(complex(SCOMP:""Nfkb Complex""),g(HGNC:""CYLD""))",,CYLD
6028,Complex,,9606.0,False,,"complex(p(HGNC:""BCL2""),p(HGNC:""PPP2CA""))",,PPP2CA;BCL2
6029,Complex,,,False,Dendritic Cells;Macrophages,"complex(a(MESHA:""Dendritic Cells""),a(MESHA:""Macrophages""))",,
6030,Complex,,9606.0,False,,"complex(g(HGNC:""BACE1""),p(HGNC:""RELA""))",,BACE1;RELA
6031,Complex,,9606.0,False,,"complex(p(HGNC:""ITGAL""),p(HGNC:""ITGB2""))",,ITGB2;ITGAL
6032,Complex,,10090.0,False,,"complex(p(MGI:""Chuk""),p(MGI:""Ikbkb""),p(MGI:""Ikbkg""))",,Ikbkb;Ikbkg;Chuk
6033,Complex,,9606.0,False,,"complex(p(HGNC:""IL17A""),p(HGNC:""IL17F""))",,IL17F;IL17A
6034,Complex,,,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(FPLX:""CHRN""))",,CHRN
6035,Complex,,9606.0,False,,"complex(p(HGNC:""CHRM3""),p(HGNC:""GNA11""))",,CHRM3;GNA11
6036,Complex,,10116.0,False,,"complex(p(RGD:""C1r""),p(RGD:""C1s""),composite(p(RGD:""C1qa""),p(RGD:""C1qb""),p(RGD:""C1qc"")))",,C1qb;C1qa;C1s;C1r;C1qc
6037,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neurons"")),p(HGNC:""SIGLEC6""))",,SIGLEC6
6038,Complex,,9606.0,False,galanthamine,"complex(a(CHEBI:""galanthamine""),p(HGNC:""CHRNA10""))",,CHRNA10
6039,Complex,,9606.0,False,,"complex(p(HGNC:""CREBBP""),p(HGNC:""HTT"",pmod(CONSO:""CAG repeats"")),p(HGNC:""TAF4""))",,CREBBP;HTT;TAF4
6040,Complex,,9606.0,False,,"complex(p(HGNC:""BAG4""),p(HGNC:""DCP1A""))",,BAG4;DCP1A
6041,Complex,,,False,,"complex(p(HGNC:""BAG2""),p(HGNC:""MAPT""),p(INTERPRO:""Heat shock protein 70 family""))",,BAG2;MAPT;Heat shock protein 70 family
6042,Complex,,9606.0,False,,"complex(p(HGNC:""EGFR""),p(HGNC:""EGFR""))",,EGFR
6043,Complex,,10090.0,False,,"complex(p(MGI:""Clec4e""),p(MGI:""Fcer1g""))",,Fcer1g;Clec4e
6044,Complex,,10116.0,False,,"complex(p(RGD:""Dcc""),p(RGD:""Dcc""))",,Dcc
6045,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid""),p(HGNC:""MAG""))",,MAG
6046,Complex,,,False,Autoantibodies;Neuropil,"complex(a(MESH:""Autoantibodies""),a(MESH:""Neuropil""))",,
6047,Complex,,,False,early endosome;autophagosome,"complex(a(GO:""autophagosome""),a(GO:""early endosome""))",,
6048,Complex,,,False,,"complex(p(HGNC:""CHRNA7""),p(HGNCGENEFAMILY:""G protein subunits alpha, group q""))",,"CHRNA7;G protein subunits alpha, group q"
6049,Complex,,9606.0,False,,"complex(p(HGNC:""ATF1""),composite(p(HGNC:""ATF2""),p(HGNC:""ATF4""),p(HGNC:""ATF6B""),p(HGNC:""CREB1""),p(HGNC:""CREB3""),p(HGNC:""CREB3L1""),p(HGNC:""CREB3L2""),p(HGNC:""CREB3L3""),p(HGNC:""CREB3L4""),p(HGNC:""CREB5"")))",,ATF1;ATF2;CREB3;CREB1;ATF6B;CREB3L3;CREB3L4;CREB3L1;CREB3L2;ATF4;CREB5
6050,Complex,,10116.0,False,,"complex(p(RGD:""Ripk1""),p(RGD:""Tradd""),composite(p(RGD:""Traf2""),p(RGD:""Traf5"")))",,Tradd;Traf5;Traf2;Ripk1
6051,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""GRB2""),p(HGNC:""SHC1""))",,APP;SHC1;GRB2
6052,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT"",pmod(CONSO:""hyperphosphorylation"")),p(HGNC:""STUB1""))",,STUB1;MAPT
6053,Complex,,,False,,"complex(p(HGNC:""CREBBP""),p(MESH:""NF-kappa B""))",,CREBBP;NF-kappa B
6054,Complex,,9606.0,False,,"complex(p(HGNC:""TLR2""),p(HGNC:""TLR4""))",,TLR4;TLR2
6055,Complex,,10090.0,False,,"complex(p(MGI:""Cbl""),composite(p(MGI:""Crk""),p(MGI:""Crkl"")),composite(p(MGI:""Crk""),p(MGI:""Crkl"")))",,Crkl;Cbl;Crk
6056,Complex,,9606.0,False,,"complex(p(HGNC:""EIF2AK2""),p(HGNC:""NLRP3""))",,EIF2AK2;NLRP3
6057,Complex,,9606.0,False,Alemtuzumab,"complex(a(DRUGBANK:""Alemtuzumab""),p(HGNC:""CD52"",loc(MESH:""Monocytes"")))",,CD52
6058,Complex,,9606.0,False,nicotine,"complex(a(CHEBI:""nicotine""),p(HGNC:""CHRNA7""))",,CHRNA7
6059,Complex,,9606.0,False,,"complex(p(HGNC:""ITGB1""),composite(p(HGNC:""ITGA4""),p(HGNC:""ITGA5"")))",,ITGB1;ITGA4;ITGA5
6060,Complex,,9606.0,False,,"complex(p(HGNC:""CHD4""),composite(p(HGNC:""HDAC1""),p(HGNC:""HDAC2"")))",,HDAC2;HDAC1;CHD4
6061,Complex,,10090.0,False,,"complex(p(MGI:""Elob""),p(MGI:""Eloc""),p(MGI:""Rbx1""),p(MGI:""Vhl""))",,Eloc;Elob;Vhl;Rbx1
6062,Complex,,9606.0,False,,"complex(p(HGNC:""ATM""),p(HGNC:""BIRC2""),p(HGNC:""TRAF6""))",,TRAF6;ATM;BIRC2
6063,Complex,,10090.0,False,,"complex(p(MGI:""Pin1""),p(MGI:""Sult4a1"",pmod(Ph)))",,Pin1;Sult4a1
6064,Complex,,,False,,"complex(p(HGNC:""PPP2CA""),p(HGNC:""PPP2R1A""),p(INTERPRO:""Protein phosphatase 2A, regulatory B subunit, B56""))",,"PPP2CA;PPP2R1A;Protein phosphatase 2A, regulatory B subunit, B56"
6065,Complex,,,False,nicotine,"complex(a(CHEBI:""nicotine""),p(FPLX:""CHRM""))",,CHRM
6066,Complex,,10090.0,False,,"complex(p(MGI:""Smad4""),composite(p(MGI:""Smad1""),p(MGI:""Smad5""),p(MGI:""Smad9"")))",,Smad1;Smad4;Smad9;Smad5
6067,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT"",pmod(Ph,T,231)),p(HGNC:""PIN1"",frag(""5_39"")))",,PIN1;MAPT
6068,Complex,,,False,,"complex(p(CONSO:""CONSO00078""),p(CONSO:""CONSO00079""))",,CONSO00078;CONSO00079
6069,Complex,,9606.0,False,Ubiquitin,"complex(a(MESH:""Ubiquitin""),p(HGNC:""UBA1""))",,UBA1
6070,Complex,,,False,epibatidine,"complex(a(CHEBI:""epibatidine""),p(CONSO:""alpha-3 beta-2 nAChR""))",,alpha-3 beta-2 nAChR
6071,Complex,,9606.0,False,,"complex(p(HGNC:""ATG101""),p(HGNC:""ATG13""),p(HGNC:""ULK2""))",,ATG101;ULK2;ATG13
6072,Complex,,10116.0,False,,"complex(p(RGD:""Wwtr1""),composite(p(RGD:""Ywhab""),p(RGD:""Ywhae""),p(RGD:""Ywhag""),p(RGD:""Ywhah""),p(RGD:""Ywhaq""),p(RGD:""Ywhaz"")))",,Wwtr1;Ywhae;Ywhab;Ywhaq;Ywhah;Ywhag;Ywhaz
6073,Complex,,,False,Alarmins;amyloid-beta fibrils,"complex(a(CONSO:""amyloid-beta fibrils"",loc(GO:""intracellular"")),a(MESH:""Alarmins"",loc(GO:""intracellular"")))",,
6074,Complex,,,False,,"complex(p(HGNC:""ANKMY2""),p(INTERPRO:""Heat shock protein Hsp90 family""))",,ANKMY2;Heat shock protein Hsp90 family
6075,Complex,,9606.0,False,filamentous actin,"complex(a(GO:""filamentous actin""),p(HGNC:""MAPT"",frag(""277_283"")))",,MAPT
6076,Complex,,10116.0,False,,"complex(composite(p(RGD:""Ccnd1""),p(RGD:""Ccnd2""),p(RGD:""Ccnd3"")),composite(p(RGD:""Cdk4""),p(RGD:""Cdk6"")))",,Ccnd2;Ccnd3;Cdk6;Ccnd1;Cdk4
6077,Complex,,10116.0,False,,"complex(p(RGD:""Ppara""),p(RGD:""Rxra""))",,Rxra;Ppara
6078,Complex,,9606.0,False,,"complex(p(HGNC:""HSPD1""),p(HGNC:""TREM2""))",,TREM2;HSPD1
6079,Complex,,9606.0,False,,"complex(p(HGNC:""HSP90AB1""),p(HGNC:""SUGT1""))",,HSP90AB1;SUGT1
6080,Complex,,,False,Proteins,"complex(a(MESH:""Proteins""),p(HGNC:""STUB1""),p(INTERPRO:""Heat shock protein 70 family""))",,STUB1;Heat shock protein 70 family
6081,Complex,,9606.0,False,,"complex(p(HGNC:""CTNNB1""),composite(p(HGNC:""APC""),p(HGNC:""APC2"")),composite(p(HGNC:""AXIN1""),p(HGNC:""AXIN2"")))",,APC2;APC;AXIN1;CTNNB1;AXIN2
6082,Complex,,9606.0,False,,"complex(p(HGNC:""MYD88""),p(HGNC:""TLR5""))",,TLR5;MYD88
6083,Complex,,9606.0,False,,"complex(p(HGNC:""FBXO24""),p(HGNC:""NUDCD2""))",,NUDCD2;FBXO24
6084,Complex,,,False,protein aggregates,"complex(a(CONSO:""protein aggregates""),p(HGNCGENEFAMILY:""Syndecans""))",,Syndecans
6085,Complex,,9606.0,False,,"complex(p(HGNC:""TP53BP2""),composite(p(HGNC:""PPP1CA""),p(HGNC:""PPP1CB""),p(HGNC:""PPP1CC"")))",,PPP1CB;PPP1CC;TP53BP2;PPP1CA
6086,Complex,,10116.0,False,,"complex(p(RGD:""Ahr""),p(RGD:""Arnt""))",,Arnt;Ahr
6087,Complex,,9606.0,False,,"complex(p(HGNC:""AZI2""),p(HGNC:""IKBKE""),p(HGNC:""TANK""),p(HGNC:""TBK1""),p(HGNC:""TRAF3""))",,TBK1;TRAF3;AZI2;IKBKE;TANK
6088,Complex,,9606.0,False,Amyloid precursor protein intracellular domain,"complex(complex(PMICOMP:""Amyloid precursor protein intracellular domain""),p(HGNC:""MAPK8IP3""))",,MAPK8IP3
6089,Complex,,,False,epibatidine,"complex(a(CHEBI:""epibatidine""),p(CONSO:""CONSO00174""))",,CONSO00174
6090,Complex,,10090.0,False,,"complex(p(MGI:""Dcaf1""),p(MGI:""Ddb1""),composite(p(MGI:""Cul4a""),p(MGI:""Cul4b"")))",,Cul4a;Dcaf1;Cul4b;Ddb1
6091,Complex,,10090.0,False,,"complex(p(MGI:""Rassf5""),composite(p(MGI:""Rap1a""),p(MGI:""Rap1b"")))",,Rap1a;Rap1b;Rassf5
6092,Complex,,9606.0,False,,"complex(p(HGNC:""IL18""),p(HGNC:""IL18R1""))",,IL18;IL18R1
6093,Complex,,,False,tau fibrils;heparan sulfate proteoglycan,"complex(a(CHEBI:""heparan sulfate proteoglycan""),a(MESHC:""tau fibrils""))",,
6094,Complex,,9606.0,False,okadaic acid,"complex(a(CHEBI:""okadaic acid""),p(HGNC:""PPP2CA""))",,PPP2CA
6095,Complex,,10090.0,False,,"complex(p(MGI:""Atg12""),p(MGI:""Atg16l1""),p(MGI:""Atg5""))",,Atg16l1;Atg5;Atg12
6096,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""CALR""))",,APP;CALR
6097,Complex,,9606.0,False,,"complex(p(HGNC:""ATF6""),p(HGNC:""VAPB""))",,VAPB;ATF6
6098,Complex,,,False,proteasome complex,"complex(a(GO:""proteasome complex""),p(MESH:""Proteins"",pmod(ubiquitination)))",,Proteins
6099,Complex,,,False,"cytoplasmic stress granule;RNA, Messenger","complex(a(GO:""cytoplasmic stress granule""),a(MESH:""RNA, Messenger""))",,
6100,Complex,,9606.0,False,,"complex(composite(p(HGNC:""FOXO1""),p(HGNC:""FOXO3"")),composite(p(HGNC:""SMAD2""),p(HGNC:""SMAD3"")))",,SMAD2;SMAD3;FOXO3;FOXO1
6101,Complex,,9606.0,False,Microtubules,"complex(a(MESH:""Microtubules""),p(HGNC:""MAPT"",pmod(Ph)))",,MAPT
6102,Complex,,9606.0,False,,"complex(g(HGNC:""CLTC""))",,CLTC
6103,Complex,,9606.0,False,,"complex(p(HGNC:""FUS"",loc(GO:""cytoplasmic stress granule"")),r(HGNC:""HDAC6"",loc(GO:""cytoplasmic stress granule"")))",,FUS;HDAC6
6104,Complex,,9606.0,False,,"complex(p(HGNC:""CHUK""),p(HGNC:""FKBP5""))",,CHUK;FKBP5
6105,Complex,,10116.0,False,,"complex(p(RGD:""Cdk2""),composite(p(RGD:""Ccna1""),p(RGD:""Ccna2"")))",,Ccna1;Ccna2;Cdk2
6106,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""SIGLEC9""))",,SIGLEC9
6107,Complex,GOCC,,False,proteasome complex,"complex(GOCC:""proteasome complex"")",proteasome complex,
6108,Complex,,9606.0,False,MN423,"complex(a(CONSO:""MN423""),p(HGNC:""MAPT"",frag(""1_391"")))",,MAPT
6109,Complex,,9606.0,False,,"complex(p(HGNC:""BAG1""),p(HGNC:""PSMC4""))",,PSMC4;BAG1
6110,Complex,,,False,HSP70 Heat-Shock Proteins,"complex(a(MESH:""HSP70 Heat-Shock Proteins""),p(FPLX:""HSP90""),p(HGNC:""STUB1""))",,HSP90;STUB1
6111,Complex,,10116.0,False,,"complex(composite(p(RGD:""Chrm1""),p(RGD:""Chrm2""),p(RGD:""F2r""),p(RGD:""Lpar1""),p(RGD:""Lpar2""),p(RGD:""Lpar3""),p(RGD:""Lpar4""),p(RGD:""Lpar5""),p(RGD:""Lpar6"")),composite(p(RGD:""Gnb1""),p(RGD:""Gnb2""),p(RGD:""Gnb3""),p(RGD:""Gnb4""),p(RGD:""Gnb5""),p(RGD:""Gng10""),p(RGD:""Gng11""),p(RGD:""Gng12""),p(RGD:""Gng13""),p(RGD:""Gng14""),p(RGD:""Gng2""),p(RGD:""Gng3""),p(RGD:""Gng4""),p(RGD:""Gng5""),p(RGD:""Gng7""),p(RGD:""Gng8""),p(RGD:""Gngt1""),p(RGD:""Gngt2""),p(RGD:""LOC100912034""),p(RGD:""LOC108349548"")))",,Gng10;F2r;Chrm1;Gng3;Chrm2;Gng2;Gng5;Gng4;Gng7;Gng8;LOC100912034;Lpar4;Lpar3;Lpar2;Lpar1;Gngt1;Lpar6;Gngt2;Lpar5;LOC108349548;Gnb2;Gnb1;Gnb4;Gnb3;Gnb5;Gng11;Gng12;Gng13;Gng14
6112,Complex,,9606.0,False,,"complex(p(HGNC:""SFTPD""),p(HGNC:""SIRPA""))",,SFTPD;SIRPA
6113,Complex,,10090.0,False,,"complex(p(MGI:""Stx1a""),p(MGI:""Stxbp1"",pmod(Ph,T,479)))",,Stxbp1;Stx1a
6114,Complex,,,False,,"complex(p(HGNC:""CHRM3""),p(INTERPRO:""G-protein alpha subunit, group Q""))",,"CHRM3;G-protein alpha subunit, group Q"
6115,Complex,,9606.0,False,,"complex(p(HGNC:""RBL1""),p(HGNC:""TFDP1""),composite(p(HGNC:""E2F4""),p(HGNC:""E2F5"")))",,RBL1;TFDP1;E2F4;E2F5
6116,Complex,,10116.0,False,,"complex(p(RGD:""Clec7a""),p(RGD:""Src""))",,Src;Clec7a
6117,Complex,,10116.0,False,,"complex(p(RGD:""Pias4""),p(RGD:""Prkcz""))",,Pias4;Prkcz
6118,Complex,,9606.0,False,,"complex(p(HGNC:""BACE1""),p(HGNC:""NFKB2""),p(HGNC:""REL""))",,BACE1;REL;NFKB2
6119,Complex,,9606.0,False,,"complex(p(HGNC:""CHRM1""),p(HGNC:""GNA11""))",,CHRM1;GNA11
6120,Complex,,9606.0,False,,"complex(p(HGNC:""ITGAV""),p(HGNC:""ITGB3""))",,ITGB3;ITGAV
6121,Complex,,10116.0,False,,"complex(p(RGD:""Bcl10""),p(RGD:""Card11""),p(RGD:""Malt1""))",,Card11;Bcl10;Malt1
6122,Complex,,10090.0,False,,"complex(p(MGI:""Cyba""),p(MGI:""Ncf1""),p(MGI:""Ncf2""),p(MGI:""Nox1""),composite(p(MGI:""Rac1""),p(MGI:""Rac2""),p(MGI:""Rac3"")))",,Ncf1;Cyba;Ncf2;Rac2;Rac3;Rac1;Nox1
6123,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""FIS1""))",,APP;FIS1
6124,Complex,,9606.0,False,nicotine,"complex(a(CHEBI:""nicotine""),p(HGNC:""CHRNA4""))",,CHRNA4
6125,Complex,,10116.0,False,,"complex(p(RGD:""Traf2""),p(RGD:""Traf6""))",,Traf6;Traf2
6126,Complex,,9606.0,False,,"complex(p(HGNC:""NEDD8""),p(HGNC:""UBE2M""))",,NEDD8;UBE2M
6127,Complex,GO,,False,inflammasome complex,"complex(GO:""inflammasome complex"")",inflammasome complex,
6128,Complex,,,False,,"complex(p(HGNC:""BAG6""),p(MESH:""Proteins"",pmod(CONSO:""misfolding"")))",,BAG6;Proteins
6129,Complex,SCOMP,,False,AMP Activated Protein Kinase Complex,"complex(SCOMP:""AMP Activated Protein Kinase Complex"")",AMP Activated Protein Kinase Complex,
6130,Complex,,9606.0,False,,"complex(p(HGNC:""IRS1"",pmod(Ph,Y)),p(HGNC:""PIK3R2""))",,IRS1;PIK3R2
6131,Complex,,9606.0,False,,"complex(p(HGNC:""HDAC6""),p(HGNC:""PRKN""))",,PRKN;HDAC6
6132,Complex,,9606.0,False,,"complex(p(HGNC:""MCM4""),p(HGNC:""MCMBP""))",,MCM4;MCMBP
6133,Complex,,9606.0,False,,"complex(p(HGNC:""MAPT"",frag(""243_375"")),p(HGNC:""MAPT"",frag(""243_375"")),p(HGNC:""MAPT"",frag(""243_375"")))",,MAPT
6134,Complex,,9606.0,False,,"complex(p(HGNC:""CDK2""),composite(p(HGNC:""CCNA1""),p(HGNC:""CCNA2""),p(HGNC:""CCNE1""),p(HGNC:""CCNE2"")))",,CCNA2;CCNA1;CCNE2;CCNE1;CDK2
6135,Complex,,9606.0,False,sialic acid,"complex(a(CHEBI:""sialic acid"",loc(MESHA:""Neuroglia"")),p(HGNC:""MAG""))",,MAG
6136,Complex,,9606.0,False,NICD,"complex(a(NNS:""NICD""),p(HGNC:""RBPJL""))",,RBPJL
6137,Complex,GO,,False,calcineurin complex,"complex(GO:""calcineurin complex"")",calcineurin complex,
6138,Complex,,9606.0,False,,"complex(p(HGNC:""CHRNA1""),p(HGNC:""CHRNA1""),p(HGNC:""CHRNB1""),p(HGNC:""CHRND""),p(HGNC:""CHRNE""))",,CHRNA1;CHRNB1;CHRND;CHRNE
6139,Complex,,9606.0,False,Transcription Factors,"complex(a(MESH:""Transcription Factors""),r(HGNC:""TFEB""))",,TFEB
6140,Complex,,9606.0,False,,"complex(p(HGNC:""BCAR1""),p(HGNC:""PTK2""),composite(p(HGNC:""CRK""),p(HGNC:""CRKL"")))",,CRK;BCAR1;PTK2;CRKL
6141,Complex,,9606.0,False,,"complex(p(HGNC:""TICAM1""),p(HGNC:""TLR3""))",,TICAM1;TLR3
6142,Complex,,9606.0,False,,"complex(p(HGNC:""APBB2""),p(HGNC:""APP""),p(HGNC:""LRP1""))",,APP;LRP1;APBB2
6143,Complex,,,False,,"complex(p(MESH:""MicroRNAs""),p(MESH:""MicroRNAs""))",,MicroRNAs
6144,Complex,,9606.0,False,methyllycaconitine,"complex(a(CHEBI:""methyllycaconitine""),p(HGNC:""CHRNA7""))",,CHRNA7
6145,Complex,,9606.0,False,,"complex(p(HGNC:""PPARG""),composite(p(HGNC:""RXRA""),p(HGNC:""RXRB""),p(HGNC:""RXRG"")))",,RXRB;RXRA;PPARG;RXRG
6146,Complex,,,False,Alarmins;amyloid-beta fibrils,"complex(a(CONSO:""amyloid-beta fibrils"",loc(GO:""extracellular region"")),a(MESH:""Alarmins"",loc(GO:""extracellular region"")))",,
6147,Complex,,,False,,"complex(p(HGNC:""PDCD2""),p(INTERPRO:""Heat shock protein Hsp90 family""))",,PDCD2;Heat shock protein Hsp90 family
6148,Complex,,9606.0,False,filamentous actin,"complex(a(GO:""filamentous actin""),p(HGNC:""MAPT"",frag(""261_265"")))",,MAPT
6149,Complex,,10116.0,False,,"complex(p(RGD:""Cdk2""),composite(p(RGD:""Ccne1""),p(RGD:""Ccne2"")))",,Ccne1;Ccne2;Cdk2
6150,Complex,,10116.0,False,,"complex(p(RGD:""RGD1359108""),p(RGD:""Smcr8""),p(RGD:""Wdr41""))",,RGD1359108;Smcr8;Wdr41
6151,Complex,,9606.0,False,,"complex(p(HGNC:""ITGAM""),p(HGNC:""ITGB2""))",,ITGAM;ITGB2
6152,Complex,,9606.0,False,,"complex(p(HGNC:""GRB2""),p(HGNC:""IRS1"",pmod(Ph,Y)))",,IRS1;GRB2
6153,Complex,,,False,,"complex(p(CONSO:""amyloid-beta aggregates""),p(HGNCGENEFAMILY:""Long pentraxins""))",,Long pentraxins;amyloid-beta aggregates
6154,Complex,,9606.0,False,,"complex(p(HGNC:""MCM7""),p(HGNC:""MCMBP""))",,MCM7;MCMBP
6155,Complex,,,False,9549213,"complex(a(PUBCHEM:""9549213""),p(INTERPRO:""Heat shock protein Hsp90, N-terminal""))",,"Heat shock protein Hsp90, N-terminal"
6156,Complex,,10116.0,False,,"complex(p(RGD:""Apoe""),p(RGD:""Lpl""))",,Lpl;Apoe
6157,Complex,,10116.0,False,,"complex(p(RGD:""Tab2""),composite(p(RGD:""LOC100910771""),p(RGD:""Map3k7"")))",,LOC100910771;Tab2;Map3k7
6158,Complex,,9606.0,False,,"complex(p(HGNC:""APOE"",var(""p.His158Arg""),var(""p.Leu115Arg"")),p(HGNC:""TREM2""))",,TREM2;APOE
6159,Complex,,,False,,"complex(p(HGNCGENEFAMILY:""Beta catenins""),p(HGNCGENEFAMILY:""TCF/LEF transcription factor family""))",,TCF/LEF transcription factor family;Beta catenins
6160,Complex,,9606.0,False,,"complex(p(HGNC:""CDC37""),p(HGNC:""FER""))",,FER;CDC37
6161,Complex,,10116.0,False,,"complex(p(RGD:""Cdc7""),p(RGD:""Dbf4""))",,Cdc7;Dbf4
6162,Complex,,9606.0,False,,"complex(p(HGNC:""NCAM1"",pmod(CHEBI:""sialic acid"")),p(HGNC:""SIGLEC11""))",,SIGLEC11;NCAM1
6163,Complex,,,False,,"complex(p(HGNC:""CAPN2""),p(MESH:""Neuropil Threads""))",,CAPN2;Neuropil Threads
6164,Complex,,9606.0,False,,"complex(p(HGNC:""EP300""),p(HGNC:""HIF1A""))",,EP300;HIF1A
6165,Complex,,9606.0,False,,"complex(p(HGNC:""BAG2""),p(HGNC:""HSPA8""))",,HSPA8;BAG2
6166,Complex,,,False,,"complex(p(FPLX:""HSP90""),p(HGNC:""STUB1""))",,HSP90;STUB1
6167,Complex,,9606.0,False,,"complex(p(HGNC:""CIR1""),p(HGNC:""NCOR2""),composite(p(HGNC:""HDAC1""),p(HGNC:""HDAC2"")))",,NCOR2;HDAC2;HDAC1;CIR1
6168,Complex,,10116.0,False,,"complex(p(RGD:""Ppara""),composite(p(RGD:""Rxra""),p(RGD:""Rxrb""),p(RGD:""Rxrg"")))",,Rxrb;Rxra;Ppara;Rxrg
6169,Complex,,10090.0,False,,"complex(composite(p(MGI:""E2f1""),p(MGI:""E2f2""),p(MGI:""E2f3"")),composite(p(MGI:""Tfdp1""),p(MGI:""Tfdp2"")))",,E2f1;E2f2;E2f3;Tfdp2;Tfdp1
6170,Complex,,9606.0,False,Monocytes,"complex(a(MESHA:""Monocytes""),p(HGNC:""TREM2""))",,TREM2
6171,Complex,,9606.0,False,,"complex(p(HGNC:""HTT"",frag(""1254_*"")),p(HGNC:""HTT"",frag(""1_1184"")))",,HTT
6172,Complex,,9606.0,False,synaptic vesicle,"complex(a(GO:""synaptic vesicle""),p(HGNC:""MAPT""))",,MAPT
6173,Complex,,10090.0,False,,"complex(p(MGI:""Kif3a""),composite(p(MGI:""Arrb1""),p(MGI:""Arrb2"")))",,Kif3a;Arrb2;Arrb1
6174,Complex,,10090.0,False,,"complex(p(MGI:""Smad1""),p(MGI:""Smad4""),p(MGI:""Yap1""))",,Smad1;Yap1;Smad4
6175,Complex,,10090.0,False,,"complex(p(MGI:""Dpysl2"",pmod(Ph)),p(MGI:""Mapt"",pmod(CONSO:""hyperphosphorylation"")),p(MGI:""Wasf1"",pmod(Ph)))",,Dpysl2;Wasf1;Mapt
6176,Complex,,9606.0,False,,"complex(p(HGNC:""APBB1""),p(HGNC:""APP""))",,APP;APBB1
6177,Complex,,9606.0,False,,"complex(p(HGNC:""APLP2""),p(HGNC:""APLP2""))",,APLP2
6178,Complex,,10116.0,False,,"complex(p(RGD:""Ticam1""),p(RGD:""Ticam2""))",,Ticam2;Ticam1
6179,Complex,GO,,False,AMPA glutamate receptor complex,"complex(GO:""AMPA glutamate receptor complex"")",AMPA glutamate receptor complex,
6180,Complex,,9606.0,False,,"complex(p(HGNC:""APP"",frag(""672_713"")),p(HGNC:""PRNP""))",,APP;PRNP
6181,Complex,,9606.0,False,amyloid-beta,"complex(a(CHEBI:""amyloid-beta""),p(HGNC:""NGFR""))",,NGFR
6182,Complex,,9606.0,False,,"complex(p(HGNC:""BAG6""),p(HGNC:""UBA3""))",,BAG6;UBA3
6183,Complex,,9606.0,False,VU0357017,"complex(a(MESH:""VU0357017""),p(HGNC:""CHRM1""))",,CHRM1
6184,Complex,,10090.0,False,,"complex(p(MGI:""Cdk2""),composite(p(MGI:""Ccna1""),p(MGI:""Ccna2""),p(MGI:""Ccne1""),p(MGI:""Ccne2"")))",,Ccna1;Ccna2;Ccne1;Ccne2;Cdk2
6185,Complex,SCOMP,,False,IkappaB Kinase Complex,"complex(SCOMP:""IkappaB Kinase Complex"")",IkappaB Kinase Complex,
6186,Complex,,9606.0,False,,"complex(p(HGNC:""APP""),p(HGNC:""PSEN2""))",,APP;PSEN2
